Year_From,Year_To,Direction,State_To,County_To,State,County,State_From_Name,County_From_Name,Returns,Exemptions,Income
1997,1998,Inflow,36,121,36,63,NY,Niagara County,14,31,424
1997,1998,Inflow,36,121,36,13,NY,Chautauqua County,11,16,161
1997,1998,Inflow,36,121,58,0,SS,Other Flows - Same State,59,111,1198
1997,1998,Inflow,36,121,59,0,DS,Other Flows - Diff State,132,271,3319
1997,1998,Inflow,36,121,59,1,DS,Other Flows - Northeast,30,56,669
1997,1998,Inflow,36,121,59,3,DS,Other Flows - Midwest,20,43,758
1997,1998,Inflow,36,121,59,5,DS,Other Flows - South,60,131,1351
1997,1998,Inflow,36,121,59,7,DS,Other Flows - West,22,41,540
1997,1998,Inflow,36,123,96,0,NY,Yates County Tot Mig-US & For,448,869,13095
1997,1998,Inflow,36,123,97,0,NY,Yates County Tot Mig-US,448,869,13095
1997,1998,Inflow,36,123,97,1,NY,Yates County Tot Mig-Same St,336,622,9708
1997,1998,Inflow,36,123,97,3,NY,Yates County Tot Mig-Diff St,112,247,3387
1997,1998,Inflow,36,123,36,123,NY,Yates County Non-Migrants,6916,16044,236051
1997,1998,Inflow,36,123,36,69,NY,Ontario County,104,218,2554
1997,1998,Inflow,36,123,36,101,NY,Steuben County,52,79,1326
1997,1998,Inflow,36,123,36,55,NY,Monroe County,40,63,1984
1997,1998,Inflow,36,123,36,97,NY,Schuyler County,34,69,698
1997,1998,Inflow,36,123,36,117,NY,Wayne County,21,37,728
1997,1998,Inflow,36,123,36,99,NY,Seneca County,16,31,318
1997,1998,Inflow,36,123,58,0,SS,Other Flows - Same State,69,125,2101
1997,1998,Inflow,36,123,59,0,DS,Other Flows - Diff State,112,247,3387
1997,1998,Inflow,36,123,59,1,DS,Other Flows - Northeast,31,58,713
1997,1998,Inflow,36,123,59,3,DS,Other Flows - Midwest,11,31,467
1997,1998,Inflow,36,123,59,5,DS,Other Flows - South,45,93,1242
1997,1998,Inflow,36,123,59,7,DS,Other Flows - West,25,65,966
1997,1998,Outflow,36,0,96,0,NY,Total Mig - US & For,"385,213","710,698","16,359,457"
1997,1998,Outflow,36,0,97,0,NY,Total Mig - US,"377,928","698,049","16,022,553"
1997,1998,Outflow,36,0,97,1,NY,Total Mig - US Same St,"199,437","372,165","7,786,784"
1997,1998,Outflow,36,0,97,3,NY,Total Mig - US Diff St,"178,491","325,884","8,235,769"
1997,1998,Outflow,36,0,98,0,NY,Total Mig - Foreign,"7,285","12,649","336,904"
1997,1998,Outflow,36,1,96,0,NY,Albany County Tot Mig-US & For,"8,034","13,268","277,368"
1997,1998,Outflow,36,1,97,0,NY,Albany County Tot Mig-US,"7,964","13,158","275,620"
1997,1998,Outflow,36,1,97,1,NY,Albany County Tot Mig-Same St,"4,987","8,306","160,664"
1997,1998,Outflow,36,1,97,3,NY,Albany County Tot Mig-Diff St,"2,977","4,852","114,955"
1997,1998,Outflow,36,1,98,0,NY,Albany County Tot Mig-Foreign,70,110,"1,748"
1997,1998,Outflow,36,1,36,1,NY,Albany County Non-Migrants,"107,847","218,389","4,918,709"
1997,1998,Outflow,36,1,36,83,NY,Rensselaer County,"1,235","2,047","35,035"
1997,1998,Outflow,36,1,36,91,NY,Saratoga County,"1,063","1,838","37,375"
1997,1998,Outflow,36,1,36,93,NY,Schenectady County,939,"1,652","31,730"
1997,1998,Outflow,36,1,36,39,NY,Greene County,169,306,"5,354"
1997,1998,Outflow,36,1,36,61,NY,New York County,128,155,"5,102"
1997,1998,Outflow,36,1,36,47,NY,Kings County,97,137,"3,169"
1997,1998,Outflow,36,1,36,21,NY,Columbia County,95,158,"2,728"
1997,1998,Outflow,36,1,25,17,MA,Middlesex County,88,116,"3,062"
1997,1998,Outflow,36,1,36,67,NY,Onondaga County,82,131,"2,744"
1997,1998,Outflow,36,1,36,81,NY,Queens County,79,115,"1,712"
1997,1998,Outflow,36,1,36,119,NY,Westchester County,74,102,"2,781"
1997,1998,Outflow,36,1,36,55,NY,Monroe County,73,117,"2,260"
1997,1998,Outflow,36,1,36,95,NY,Schoharie County,71,137,"2,213"
1997,1998,Outflow,36,1,25,25,MA,Suffolk County,64,78,"2,146"
1997,1998,Outflow,36,1,36,27,NY,Dutchess County,64,103,"1,857"
1997,1998,Outflow,36,1,36,113,NY,Warren County,61,93,"4,021"
1997,1998,Outflow,36,1,4,13,AZ,Maricopa County,57,82,"1,833"
1997,1998,Outflow,36,1,36,103,NY,Suffolk County,54,82,"1,455"
1997,1998,Outflow,36,1,36,111,NY,Ulster County,51,77,"1,705"
1997,1998,Outflow,36,1,36,29,NY,Erie County,50,75,"1,718"
1997,1998,Outflow,36,1,36,57,NY,Montgomery County,49,93,"1,582"
1997,1998,Outflow,36,1,12,99,FL,Palm Beach County,48,76,"2,791"
1997,1998,Outflow,36,1,36,5,NY,Bronx County,48,75,"1,003"
1997,1998,Outflow,36,1,51,59,VA,Fairfax County,47,76,"1,910"
1997,1998,Outflow,36,1,25,21,MA,Norfolk County,44,59,"1,849"
1997,1998,Outflow,36,1,37,183,NC,Wake County,43,68,"1,561"
1997,1998,Outflow,36,1,25,3,MA,Berkshire County,41,59,"1,383"
1997,1998,Outflow,36,1,12,11,FL,Broward County,40,63,"2,508"
1997,1998,Outflow,36,1,36,59,NY,Nassau County,40,53,"1,040"
1997,1998,Outflow,36,1,36,65,NY,Oneida County,40,68,"1,292"
1997,1998,Outflow,36,1,36,7,NY,Broome County,39,55,"1,038"
1997,1998,Outflow,36,1,36,71,NY,Orange County,39,68,"1,420"
1997,1998,Outflow,36,1,37,119,NC,Mecklenburg County,39,59,"1,184"
1997,1998,Outflow,36,1,17,31,IL,Cook County,35,51,"1,510"
1997,1998,Outflow,36,1,24,31,MD,Montgomery County,35,57,"1,275"
1997,1998,Outflow,36,1,36,35,NY,Fulton County,33,52,696
1997,1998,Outflow,36,1,12,95,FL,Orange County,32,63,"1,101"
1997,1998,Outflow,36,1,36,87,NY,Rockland County,32,54,"1,154"
1997,1998,Outflow,36,1,6,37,CA,Los Angeles County,31,40,"1,180"
1997,1998,Outflow,36,1,12,103,FL,Pinellas County,31,43,877
1997,1998,Outflow,36,1,25,9,MA,Essex County,31,46,"2,097"
1997,1998,Outflow,36,1,36,115,NY,Washington County,29,53,"1,082"
1997,1998,Outflow,36,1,9,1,CT,Fairfield County,28,48,"1,324"
1997,1998,Outflow,36,1,9,3,CT,Hartford County,27,51,"1,148"
1997,1998,Outflow,36,1,11,1,DC,District Of Columbia,27,29,924
1997,1998,Outflow,36,1,13,89,GA,De Kalb County,26,49,772
1997,1998,Outflow,36,1,34,17,NJ,Hudson County,26,35,"1,281"
1997,1998,Outflow,36,1,12,127,FL,Volusia County,25,41,566
1997,1998,Outflow,36,1,25,27,MA,Worcester County,25,40,956
1997,1998,Outflow,36,1,36,77,NY,Otsego County,25,38,792
1997,1998,Outflow,36,1,6,85,CA,Santa Clara County,24,38,925
1997,1998,Outflow,36,1,32,3,NV,Clark County,24,44,556
1997,1998,Outflow,36,1,36,85,NY,Richmond County,24,38,635
1997,1998,Outflow,36,1,24,33,MD,Prince George's Coun,23,39,389
1997,1998,Outflow,36,1,48,201,TX,Harris County,23,34,736
1997,1998,Outflow,36,1,9,9,CT,New Haven County,22,29,498
1997,1998,Outflow,36,1,13,121,GA,Fulton County,22,38,625
1997,1998,Outflow,36,1,53,33,WA,King County,22,28,623
1997,1998,Outflow,36,1,6,73,CA,San Diego County,21,28,484
1997,1998,Outflow,36,1,6,75,CA,San Francisco County,21,21,588
1997,1998,Outflow,36,1,51,13,VA,Arlington County,21,21,715
1997,1998,Outflow,36,1,33,11,NH,Hillsborough County,20,31,806
1997,1998,Outflow,36,1,34,3,NJ,Bergen County,20,31,"1,159"
1997,1998,Outflow,36,1,36,31,NY,Essex County,20,37,870
1997,1998,Outflow,36,1,34,13,NJ,Essex County,19,31,561
1997,1998,Outflow,36,1,50,7,VT,Chittenden County,19,29,624
1997,1998,Outflow,36,1,12,31,FL,Duval County,18,29,813
1997,1998,Outflow,36,1,42,101,PA,Philadelphia County,18,29,848
1997,1998,Outflow,36,1,57,5,FR,Foreign - APO/FPO ZIPs,18,24,396
1997,1998,Outflow,36,1,6,1,CA,Alameda County,17,21,405
1997,1998,Outflow,36,1,12,25,FL,Dade County,17,24,614
1997,1998,Outflow,36,1,12,57,FL,Hillsborough County,17,23,"1,199"
1997,1998,Outflow,36,1,12,71,FL,Lee County,17,35,395
1997,1998,Outflow,36,1,13,67,GA,Cobb County,17,32,595
1997,1998,Outflow,36,1,36,109,NY,Tompkins County,17,22,730
1997,1998,Outflow,36,1,39,35,OH,Cuyahoga County,17,34,"1,120"
1997,1998,Outflow,36,1,42,29,PA,Chester County,17,30,"1,078"
1997,1998,Outflow,36,1,48,453,TX,Travis County,17,20,614
1997,1998,Outflow,36,1,4,19,AZ,Pima County,16,23,658
1997,1998,Outflow,36,1,12,9,FL,Brevard County,16,26,363
1997,1998,Outflow,36,1,42,3,PA,Allegheny County,16,20,513
1997,1998,Outflow,36,1,44,7,RI,Providence County,16,27,597
1997,1998,Outflow,36,1,50,21,VT,Rutland County,16,22,313
1997,1998,Outflow,36,1,6,59,CA,Orange County,15,27,803
1997,1998,Outflow,36,1,12,115,FL,Sarasota County,15,34,553
1997,1998,Outflow,36,1,24,510,MD,Baltimore,15,23,397
1997,1998,Outflow,36,1,25,13,MA,Hampden County,15,22,444
1997,1998,Outflow,36,1,34,23,NJ,Middlesex County,15,24,508
1997,1998,Outflow,36,1,36,19,NY,Clinton County,15,23,352
1997,1998,Outflow,36,1,12,101,FL,Pasco County,14,25,394
1997,1998,Outflow,36,1,25,5,MA,Bristol County,14,26,551
1997,1998,Outflow,36,1,42,91,PA,Montgomery County,14,24,791
1997,1998,Outflow,36,1,24,5,MD,Baltimore County,13,23,344
1997,1998,Outflow,36,1,34,27,NJ,Morris County,13,27,"1,090"
1997,1998,Outflow,36,1,36,43,NY,Herkimer County,13,16,356
1997,1998,Outflow,36,1,45,51,SC,Horry County,13,17,178
1997,1998,Outflow,36,1,51,810,VA,Virginia Beach,13,21,658
1997,1998,Outflow,36,1,8,5,CO,Arapahoe County,12,17,249
1997,1998,Outflow,36,1,8,31,CO,Denver County,12,12,226
1997,1998,Outflow,36,1,8,41,CO,El Paso County,12,18,342
1997,1998,Outflow,36,1,23,5,ME,Cumberland County,12,21,635
1997,1998,Outflow,36,1,48,113,TX,Dallas County,12,16,329
1997,1998,Outflow,36,1,12,81,FL,Manatee County,11,19,402
1997,1998,Outflow,36,1,17,43,IL,Du Page County,11,27,"1,423"
1997,1998,Outflow,36,1,25,1,MA,Barnstable County,11,19,568
1997,1998,Outflow,36,1,25,15,MA,Hampshire County,11,18,264
1997,1998,Outflow,36,1,27,53,MN,Hennepin County,11,18,452
1997,1998,Outflow,36,1,36,25,NY,Delaware County,11,23,366
1997,1998,Outflow,36,1,36,33,NY,Franklin County,11,15,276
1997,1998,Outflow,36,1,36,45,NY,Jefferson County,11,19,171
1997,1998,Outflow,36,1,36,69,NY,Ontario County,11,14,204
1997,1998,Outflow,36,1,36,89,NY,St Lawrence County,11,28,279
1997,1998,Outflow,36,1,51,87,VA,Henrico County,11,12,266
1997,1998,Outflow,36,1,8,13,CO,Boulder County,10,10,248
1997,1998,Outflow,36,1,13,135,GA,Gwinnett County,10,23,501
1997,1998,Outflow,36,1,25,23,MA,Plymouth County,10,21,325
1997,1998,Outflow,36,1,33,15,NH,Rockingham County,10,16,613
1997,1998,Outflow,36,1,37,51,NC,Cumberland County,10,13,216
1997,1998,Outflow,36,1,37,81,NC,Guilford County,10,20,281
1997,1998,Outflow,36,1,58,0,SS,Other Flows - Same State,84,137,"2,367"
1997,1998,Outflow,36,1,59,0,DS,Other Flows - Diff State,"1,179","2,093","46,250"
1997,1998,Outflow,36,1,59,1,DS,Other Flows - Northeast,232,410,"10,580"
1997,1998,Outflow,36,1,59,3,DS,Other Flows - Midwest,193,359,"9,059"
1997,1998,Outflow,36,1,59,5,DS,Other Flows - South,572,"1,042","19,943"
1997,1998,Outflow,36,1,59,7,DS,Other Flows - West,182,282,"6,668"
1997,1998,Outflow,36,1,57,9,FR,Foreign - Other flows,52,86,"1,352"
1997,1998,Outflow,36,3,96,0,NY,Allegany County Tot Mig-US & For,"1,114","2,058","26,504"
1997,1998,Outflow,36,3,97,0,NY,Allegany County Tot Mig-US,"1,096","2,034","26,296"
1997,1998,Outflow,36,3,97,1,NY,Allegany County Tot Mig-Same St,600,"1,114","14,042"
1997,1998,Outflow,36,3,97,3,NY,Allegany County Tot Mig-Diff St,496,920,"12,254"
1997,1998,Outflow,36,3,98,0,NY,Allegany County Tot Mig-Foreign,18,24,208
1997,1998,Outflow,36,3,36,3,NY,Allegany County Non-Migrants,"16,216","38,626","528,462"
1997,1998,Outflow,36,3,36,9,NY,Cattaraugus County,161,297,"3,596"
1997,1998,Outflow,36,3,36,101,NY,Steuben County,97,206,"2,191"
1997,1998,Outflow,36,3,36,29,NY,Erie County,66,114,"1,648"
1997,1998,Outflow,36,3,36,55,NY,Monroe County,52,82,"1,316"
1997,1998,Outflow,36,3,36,51,NY,Livingston County,44,84,"1,014"
1997,1998,Outflow,36,3,36,121,NY,Wyoming County,41,98,882
1997,1998,Outflow,36,3,42,83,PA,Mckean County,21,46,629
1997,1998,Outflow,36,3,42,105,PA,Potter County,21,44,374
1997,1998,Outflow,36,3,36,13,NY,Chautauqua County,16,32,317
1997,1998,Outflow,36,3,36,63,NY,Niagara County,12,22,243
1997,1998,Outflow,36,3,37,183,NC,Wake County,10,17,326
1997,1998,Outflow,36,3,58,0,SS,Other Flows - Same State,111,179,"2,834"
1997,1998,Outflow,36,3,59,0,DS,Other Flows - Diff State,444,813,"10,925"
1997,1998,Outflow,36,3,59,1,DS,Other Flows - Northeast,74,135,"2,389"
1997,1998,Outflow,36,3,59,3,DS,Other Flows - Midwest,46,90,"1,905"
1997,1998,Outflow,36,3,59,5,DS,Other Flows - South,272,500,"5,739"
1997,1998,Outflow,36,3,59,7,DS,Other Flows - West,52,88,892
1997,1998,Outflow,36,3,57,9,FR,Foreign - Other flows,18,24,208
1997,1998,Outflow,36,5,96,0,NY,Bronx County Tot Mig-US & For,"23,413","48,345","706,675"
1997,1998,Outflow,36,5,97,0,NY,Bronx County Tot Mig-US,"22,956","47,434","696,112"
1997,1998,Outflow,36,5,97,1,NY,Bronx County Tot Mig-Same St,"14,656","30,576","456,819"
1997,1998,Outflow,36,5,97,3,NY,Bronx County Tot Mig-Diff St,"8,300","16,858","239,293"
1997,1998,Outflow,36,5,98,0,NY,Bronx County Tot Mig-Foreign,457,911,"10,563"
1997,1998,Outflow,36,5,36,5,NY,Bronx County Non-Migrants,"328,091","694,119","9,854,678"
1997,1998,Outflow,36,5,36,61,NY,New York County,"4,419","9,063","104,895"
1997,1998,Outflow,36,5,36,119,NY,Westchester County,"3,481","7,126","149,063"
1997,1998,Outflow,36,5,36,81,NY,Queens County,"2,427","5,161","62,835"
1997,1998,Outflow,36,5,36,47,NY,Kings County,"1,699","3,482","37,580"
1997,1998,Outflow,36,5,34,3,NJ,Bergen County,520,"1,145","26,424"
1997,1998,Outflow,36,5,36,87,NY,Rockland County,444,"1,008","21,361"
1997,1998,Outflow,36,5,36,59,NY,Nassau County,416,842,"18,049"
1997,1998,Outflow,36,5,34,17,NJ,Hudson County,390,795,"11,079"
1997,1998,Outflow,36,5,36,71,NY,Orange County,353,851,"14,983"
1997,1998,Outflow,36,5,12,11,FL,Broward County,346,676,"8,915"
1997,1998,Outflow,36,5,36,103,NY,Suffolk County,336,722,"11,873"
1997,1998,Outflow,36,5,57,3,FR,Foreign - Puerto Rico,292,655,"6,358"
1997,1998,Outflow,36,5,12,25,FL,Dade County,289,628,"6,029"
1997,1998,Outflow,36,5,34,13,NJ,Essex County,278,599,"9,383"
1997,1998,Outflow,36,5,9,1,CT,Fairfield County,270,559,"13,263"
1997,1998,Outflow,36,5,36,27,NY,Dutchess County,247,593,"10,154"
1997,1998,Outflow,36,5,12,95,FL,Orange County,246,565,"6,051"
1997,1998,Outflow,36,5,36,79,NY,Putnam County,239,586,"11,569"
1997,1998,Outflow,36,5,34,23,NJ,Middlesex County,205,427,"7,466"
1997,1998,Outflow,36,5,36,85,NY,Richmond County,183,399,"5,213"
1997,1998,Outflow,36,5,34,31,NJ,Passaic County,162,381,"3,323"
1997,1998,Outflow,36,5,12,99,FL,Palm Beach County,139,266,"4,756"
1997,1998,Outflow,36,5,13,89,GA,De Kalb County,135,263,"3,172"
1997,1998,Outflow,36,5,42,89,PA,Monroe County,128,360,"5,821"
1997,1998,Outflow,36,5,9,9,CT,New Haven County,118,261,"2,852"
1997,1998,Outflow,36,5,34,39,NJ,Union County,109,246,"4,041"
1997,1998,Outflow,36,5,12,57,FL,Hillsborough County,105,225,"2,667"
1997,1998,Outflow,36,5,6,37,CA,Los Angeles County,98,165,"3,008"
1997,1998,Outflow,36,5,57,5,FR,Foreign - APO/FPO ZIPs,92,123,"1,133"
1997,1998,Outflow,36,5,25,9,MA,Essex County,90,201,"1,159"
1997,1998,Outflow,36,5,12,97,FL,Osceola County,84,191,"1,692"
1997,1998,Outflow,36,5,42,101,PA,Philadelphia County,75,141,"1,786"
1997,1998,Outflow,36,5,25,27,MA,Worcester County,73,144,"1,502"
1997,1998,Outflow,36,5,24,33,MD,Prince George's Coun,69,138,"1,663"
1997,1998,Outflow,36,5,25,25,MA,Suffolk County,69,114,"1,081"
1997,1998,Outflow,36,5,13,121,GA,Fulton County,68,125,"1,860"
1997,1998,Outflow,36,5,44,7,RI,Providence County,68,143,855
1997,1998,Outflow,36,5,34,25,NJ,Monmouth County,66,134,"3,024"
1997,1998,Outflow,36,5,36,1,NY,Albany County,61,108,"1,131"
1997,1998,Outflow,36,5,37,119,NC,Mecklenburg County,61,110,"1,238"
1997,1998,Outflow,36,5,9,3,CT,Hartford County,57,103,"1,508"
1997,1998,Outflow,36,5,13,67,GA,Cobb County,54,122,"1,547"
1997,1998,Outflow,36,5,51,810,VA,Virginia Beach,53,109,"1,336"
1997,1998,Outflow,36,5,24,31,MD,Montgomery County,52,81,"1,335"
1997,1998,Outflow,36,5,34,1,NJ,Atlantic County,50,122,784
1997,1998,Outflow,36,5,42,103,PA,Pike County,50,111,"2,040"
1997,1998,Outflow,36,5,6,73,CA,San Diego County,49,82,"1,648"
1997,1998,Outflow,36,5,12,103,FL,Pinellas County,49,97,"1,286"
1997,1998,Outflow,36,5,12,117,FL,Seminole County,49,97,"1,296"
1997,1998,Outflow,36,5,12,127,FL,Volusia County,49,106,"1,080"
1997,1998,Outflow,36,5,4,13,AZ,Maricopa County,47,79,"1,256"
1997,1998,Outflow,36,5,34,27,NJ,Morris County,47,94,"2,225"
1997,1998,Outflow,36,5,51,59,VA,Fairfax County,46,92,"1,390"
1997,1998,Outflow,36,5,25,17,MA,Middlesex County,44,79,"1,152"
1997,1998,Outflow,36,5,42,77,PA,Lehigh County,44,113,777
1997,1998,Outflow,36,5,48,201,TX,Harris County,43,102,"1,062"
1997,1998,Outflow,36,5,34,35,NJ,Somerset County,42,73,"1,559"
1997,1998,Outflow,36,5,36,29,NY,Erie County,42,76,959
1997,1998,Outflow,36,5,37,183,NC,Wake County,42,85,883
1997,1998,Outflow,36,5,12,9,FL,Brevard County,41,71,"1,304"
1997,1998,Outflow,36,5,48,113,TX,Dallas County,41,89,"1,093"
1997,1998,Outflow,36,5,10,3,DE,New Castle County,40,100,"1,417"
1997,1998,Outflow,36,5,12,71,FL,Lee County,40,83,"1,512"
1997,1998,Outflow,36,5,32,3,NV,Clark County,40,75,983
1997,1998,Outflow,36,5,17,31,IL,Cook County,39,57,"1,080"
1997,1998,Outflow,36,5,24,5,MD,Baltimore County,39,77,938
1997,1998,Outflow,36,5,34,29,NJ,Ocean County,39,77,"1,590"
1997,1998,Outflow,36,5,12,31,FL,Duval County,38,74,861
1997,1998,Outflow,36,5,39,49,OH,Franklin County,38,70,607
1997,1998,Outflow,36,5,11,1,DC,District Of Columbia,37,54,732
1997,1998,Outflow,36,5,36,55,NY,Monroe County,36,62,585
1997,1998,Outflow,36,5,36,111,NY,Ulster County,36,76,"1,178"
1997,1998,Outflow,36,5,34,21,NJ,Mercer County,33,64,"1,176"
1997,1998,Outflow,36,5,36,105,NY,Sullivan County,33,64,762
1997,1998,Outflow,36,5,37,81,NC,Guilford County,33,54,812
1997,1998,Outflow,36,5,45,19,SC,Charleston County,33,61,921
1997,1998,Outflow,36,5,12,83,FL,Marion County,31,72,936
1997,1998,Outflow,36,5,24,510,MD,Baltimore,31,50,691
1997,1998,Outflow,36,5,34,7,NJ,Camden County,30,67,928
1997,1998,Outflow,36,5,13,135,GA,Gwinnett County,29,53,831
1997,1998,Outflow,36,5,25,13,MA,Hampden County,29,57,605
1997,1998,Outflow,36,5,51,87,VA,Henrico County,29,69,875
1997,1998,Outflow,36,5,53,33,WA,King County,29,46,574
1997,1998,Outflow,36,5,39,35,OH,Cuyahoga County,28,51,663
1997,1998,Outflow,36,5,24,25,MD,Harford County,27,66,918
1997,1998,Outflow,36,5,27,53,MN,Hennepin County,27,49,610
1997,1998,Outflow,36,5,12,111,FL,St Lucie County,26,50,581
1997,1998,Outflow,36,5,51,710,VA,Norfolk,26,49,452
1997,1998,Outflow,36,5,6,75,CA,San Francisco County,25,28,742
1997,1998,Outflow,36,5,51,700,VA,Newport News,25,48,499
1997,1998,Outflow,36,5,34,5,NJ,Burlington County,24,48,958
1997,1998,Outflow,36,5,37,51,NC,Cumberland County,24,51,270
1997,1998,Outflow,36,5,42,11,PA,Berks County,24,49,615
1997,1998,Outflow,36,5,36,67,NY,Onondaga County,23,47,287
1997,1998,Outflow,36,5,42,71,PA,Lancaster County,23,50,393
1997,1998,Outflow,36,5,6,1,CA,Alameda County,22,33,590
1997,1998,Outflow,36,5,12,53,FL,Hernando County,22,54,872
1997,1998,Outflow,36,5,36,39,NY,Greene County,22,33,807
1997,1998,Outflow,36,5,37,133,NC,Onslow County,22,31,278
1997,1998,Outflow,36,5,12,101,FL,Pasco County,21,43,713
1997,1998,Outflow,36,5,13,63,GA,Clayton County,21,40,705
1997,1998,Outflow,36,5,25,21,MA,Norfolk County,21,44,"1,293"
1997,1998,Outflow,36,5,26,163,MI,Wayne County,21,51,365
1997,1998,Outflow,36,5,48,27,TX,Bell County,21,32,238
1997,1998,Outflow,36,5,51,760,VA,Richmond,21,60,356
1997,1998,Outflow,36,5,24,3,MD,Anne Arundel County,20,51,492
1997,1998,Outflow,36,5,33,11,NH,Hillsborough County,20,37,576
1997,1998,Outflow,36,5,42,43,PA,Dauphin County,20,44,350
1997,1998,Outflow,36,5,6,85,CA,Santa Clara County,19,27,640
1997,1998,Outflow,36,5,36,7,NY,Broome County,19,35,310
1997,1998,Outflow,36,5,37,63,NC,Durham County,19,30,374
1997,1998,Outflow,36,5,6,71,CA,San Bernardino Count,18,33,346
1997,1998,Outflow,36,5,12,105,FL,Polk County,18,37,409
1997,1998,Outflow,36,5,13,51,GA,Chatham County,18,36,288
1997,1998,Outflow,36,5,15,3,HI,Honolulu County,18,29,302
1997,1998,Outflow,36,5,45,75,SC,Orangeburg County,18,33,467
1997,1998,Outflow,36,5,45,79,SC,Richland County,18,42,477
1997,1998,Outflow,36,5,51,41,VA,Chesterfield County,18,48,611
1997,1998,Outflow,36,5,51,650,VA,Hampton,18,43,305
1997,1998,Outflow,36,5,6,59,CA,Orange County,17,26,553
1997,1998,Outflow,36,5,9,5,CT,Litchfield County,17,32,609
1997,1998,Outflow,36,5,18,97,IN,Marion County,17,32,308
1997,1998,Outflow,36,5,8,5,CO,Arapahoe County,16,30,377
1997,1998,Outflow,36,5,39,61,OH,Hamilton County,16,30,252
1997,1998,Outflow,36,5,51,13,VA,Arlington County,16,23,463
1997,1998,Outflow,36,5,51,153,VA,Prince William Count,16,42,467
1997,1998,Outflow,36,5,42,17,PA,Bucks County,15,30,629
1997,1998,Outflow,36,5,45,45,SC,Greenville County,15,24,328
1997,1998,Outflow,36,5,12,61,FL,Indian River County,14,31,322
1997,1998,Outflow,36,5,36,83,NY,Rensselaer County,14,23,221
1997,1998,Outflow,36,5,47,37,TN,Davidson County,14,31,201
1997,1998,Outflow,36,5,8,41,CO,El Paso County,13,24,221
1997,1998,Outflow,36,5,13,215,GA,Muscogee County,13,29,192
1997,1998,Outflow,36,5,26,125,MI,Oakland County,13,26,438
1997,1998,Outflow,36,5,36,65,NY,Oneida County,13,23,254
1997,1998,Outflow,36,5,42,91,PA,Montgomery County,13,24,378
1997,1998,Outflow,36,5,42,95,PA,Northampton County,13,25,485
1997,1998,Outflow,36,5,48,453,TX,Travis County,13,20,442
1997,1998,Outflow,36,5,1,73,AL,Jefferson County,12,17,297
1997,1998,Outflow,36,5,4,19,AZ,Pima County,12,17,233
1997,1998,Outflow,36,5,12,15,FL,Charlotte County,12,23,355
1997,1998,Outflow,36,5,12,21,FL,Collier County,12,24,328
1997,1998,Outflow,36,5,12,35,FL,Flagler County,12,19,439
1997,1998,Outflow,36,5,12,69,FL,Lake County,12,28,265
1997,1998,Outflow,36,5,22,71,LA,Orleans Parish,12,24,291
1997,1998,Outflow,36,5,26,161,MI,Washtenaw County,12,14,380
1997,1998,Outflow,36,5,35,1,NM,Bernalillo County,12,22,275
1997,1998,Outflow,36,5,36,93,NY,Schenectady County,12,21,336
1997,1998,Outflow,36,5,45,43,SC,Georgetown County,12,24,215
1997,1998,Outflow,36,5,45,51,SC,Horry County,12,15,167
1997,1998,Outflow,36,5,9,11,CT,New London County,11,14,200
1997,1998,Outflow,36,5,37,129,NC,New Hanover County,11,20,366
1997,1998,Outflow,36,5,51,510,VA,Alexandria,11,17,319
1997,1998,Outflow,36,5,8,31,CO,Denver County,10,17,275
1997,1998,Outflow,36,5,13,245,GA,Richmond County,10,20,175
1997,1998,Outflow,36,5,25,5,MA,Bristol County,10,23,415
1997,1998,Outflow,36,5,26,81,MI,Kent County,10,27,142
1997,1998,Outflow,36,5,37,67,NC,Forsyth County,10,18,192
1997,1998,Outflow,36,5,39,113,OH,Montgomery County,10,21,144
1997,1998,Outflow,36,5,40,143,OK,Tulsa County,10,17,100
1997,1998,Outflow,36,5,42,45,PA,Delaware County,10,16,281
1997,1998,Outflow,36,5,48,439,TX,Tarrant County,10,26,318
1997,1998,Outflow,36,5,51,550,VA,Chesapeake,10,16,290
1997,1998,Outflow,36,5,51,740,VA,Portsmouth,10,12,286
1997,1998,Outflow,36,5,58,0,SS,Other Flows - Same State,101,175,"2,415"
1997,1998,Outflow,36,5,59,0,DS,Other Flows - Diff State,"1,194","2,302","29,393"
1997,1998,Outflow,36,5,59,1,DS,Other Flows - Northeast,162,317,"4,391"
1997,1998,Outflow,36,5,59,3,DS,Other Flows - Midwest,175,335,"3,894"
1997,1998,Outflow,36,5,59,5,DS,Other Flows - South,705,"1,401","17,566"
1997,1998,Outflow,36,5,59,7,DS,Other Flows - West,152,249,"3,542"
1997,1998,Outflow,36,5,57,9,FR,Foreign - Other flows,73,133,"3,072"
1997,1998,Outflow,36,7,96,0,NY,Broome County Tot Mig-US & For,"4,021","7,063","138,185"
1997,1998,Outflow,36,7,97,0,NY,Broome County Tot Mig-US,"3,976","6,990","137,348"
1997,1998,Outflow,36,7,97,1,NY,Broome County Tot Mig-Same St,"1,524","2,654","45,500"
1997,1998,Outflow,36,7,97,3,NY,Broome County Tot Mig-Diff St,"2,452","4,336","91,847"
1997,1998,Outflow,36,7,98,0,NY,Broome County Tot Mig-Foreign,45,73,837
1997,1998,Outflow,36,7,36,7,NY,Broome County Non-Migrants,"71,359","153,578","2,818,619"
1997,1998,Outflow,36,7,36,107,NY,Tioga County,345,706,"10,581"
